Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 21.tif,729,298,168,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 3.tif,361,180,59,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 4.tif,618,297,139,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 5.tif,369,135,56,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 6.tif,370,154,51,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 7_0001.tif,353,108,50,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 8.tif,546,190,77,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Control - 9.tif,286,141,46,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 1.tif,158,143,36,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 10.tif,715,659,176,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 11.tif,576,331,128,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 12.tif,413,159,78,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 13.tif,308,162,51,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 14.tif,741,292,154,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 15.tif,207,191,20,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 16.tif,527,365,140,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 17.tif,537,181,80,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 18.tif,589,265,112,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 19.tif,982,461,251,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 2.tif,358,258,88,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 20.tif,609,308,130,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 21.tif,891,425,243,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 3.tif,362,246,75,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 4.tif,208,134,48,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 5.tif,50,73,13,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 6.tif,388,212,85,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 7.tif,386,279,101,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 8.tif,363,228,88,0,0,0,0,0,4,4,264.550,microns
Output\2019-6-6 Bassoon488 - Homer564 - VGLU1647 - Cx ACM - 9.tif,396,314,76,0,0,0,0,0,4,4,264.550,microns
