Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-2.tif,97,1761,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-3.tif,41,1296,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-1.tif,120,96,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-2.tif,173,60,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-3.tif,196,25,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-1.tif,197,134,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-2.tif,267,8,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-3.tif,350,14,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-1.tif,6,385,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-2.tif,6,1500,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-3.tif,7,2375,1,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-1.tif,131,19,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-2.tif,190,13,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-3.tif,222,17,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-1.tif,161,36,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-2.tif,208,58,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-3.tif,249,61,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-1.tif,72,1451,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-2.tif,118,1484,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-3.tif,154,1107,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,467,73,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,624,478,55,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,791,169,42,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-1.tif,430,233,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-2.tif,659,98,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-3.tif,837,119,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-1.tif,1199,79,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-2.tif,1652,103,28,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-3.tif,2024,152,43,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,1427,71,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,1831,102,29,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,2094,164,44,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-1.tif,416,32,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-2.tif,686,103,25,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-3.tif,866,398,58,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,148,592,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,189,867,78,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,251,1182,117,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-1.tif,389,780,152,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-2.tif,545,1180,221,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-3.tif,690,1626,296,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,59,16,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,84,84,12,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,75,275,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-1.tif,106,301,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-2.tif,154,449,57,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-3.tif,120,570,57,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,33,120,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,27,185,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,29,180,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-1.tif,55,219,1,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-2.tif,52,240,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-3.tif,56,224,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,96,222,32,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,111,274,38,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,115,275,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-1.tif,124,363,45,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-2.tif,151,516,52,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-3.tif,175,590,61,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-1.tif,91,200,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-2.tif,125,290,40,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-3.tif,150,396,51,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-1.tif,21,147,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-2.tif,34,178,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-3.tif,124,231,20,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-1.tif,320,970,61,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-2.tif,458,1349,81,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-3.tif,557,1849,108,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-1.tif,418,1294,82,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-2.tif,555,1677,124,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-1.tif,223,1033,44,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-2.tif,388,1400,97,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-3.tif,536,1766,132,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-1.tif,254,492,50,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-2.tif,261,550,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-3.tif,273,691,52,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,103,314,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,142,387,32,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,196,466,40,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-1.tif,76,425,20,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-2.tif,136,371,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-3.tif,183,499,38,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,105,355,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,137,477,32,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,189,580,38,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-1.tif,72,122,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-2.tif,35,209,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-3.tif,48,224,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-1.tif,230,33,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-2.tif,302,28,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-3.tif,386,40,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-1.tif,78,849,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-2.tif,141,136,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-3.tif,161,194,1,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-1.tif,88,141,12,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-2.tif,130,225,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-3.tif,154,244,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-1.tif,56,151,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-2.tif,78,29,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-3.tif,108,27,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-1.tif,50,257,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-2.tif,77,246,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-3.tif,88,25,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-1.tif,68,611,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-2.tif,101,350,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-3.tif,123,523,21,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-1.tif,463,27,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-2.tif,578,66,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-3.tif,672,86,19,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-1.tif,292,41,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-2.tif,345,64,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-3.tif,433,31,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-1.tif,196,78,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-2.tif,271,225,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-3.tif,335,210,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-1.tif,155,95,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-2.tif,275,128,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-3.tif,351,123,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-1.tif,56,337,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-2.tif,65,424,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-3.tif,64,490,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-1.tif,32,120,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-2.tif,32,297,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-3.tif,41,125,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-1.tif,162,685,80,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-2.tif,168,768,83,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-3.tif,132,729,59,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-1.tif,179,373,69,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-2.tif,306,637,123,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-3.tif,413,952,166,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-1.tif,64,267,14,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-2.tif,100,417,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-3.tif,154,575,54,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-1.tif,71,347,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-2.tif,115,457,57,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-3.tif,105,521,51,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-1.tif,368,770,89,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-2.tif,492,1064,152,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-3.tif,564,1250,173,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-1.tif,214,629,63,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-2.tif,311,852,95,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-3.tif,403,1127,134,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-1.tif,204,764,82,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-2.tif,295,966,113,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-3.tif,340,1137,127,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-1.tif,207,614,70,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-2.tif,321,900,110,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-3.tif,408,1151,143,0,0,0,0,0,4,4,0.125,microns
