Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - IPSI-C-2.tif,1305,210,38,0,0,0,0,0,4,4,0.125,microns
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - IPSI-C-3.tif,1510,240,46,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-1.tif,472,399,45,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-2.tif,642,542,77,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-3.tif,716,644,89,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-1.tif,681,494,64,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-2.tif,914,787,113,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-3.tif,1136,974,129,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-1.tif,1132,850,132,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-2.tif,1417,1143,165,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-3.tif,1550,1817,222,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-1.tif,832,812,99,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-2.tif,1127,1099,141,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-3.tif,1301,1416,180,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-1.tif,2637,2494,462,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-2.tif,3443,3314,705,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-3.tif,4139,4127,1000,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-1.tif,606,964,65,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-2.tif,833,1435,108,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-3.tif,1035,1977,164,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-1.tif,624,819,52,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-2.tif,798,1228,79,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-3.tif,907,2034,124,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-1.tif,1913,1810,261,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-2.tif,2499,2704,460,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-3.tif,3090,3328,629,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,2942,892,179,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,3555,1087,234,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,3962,776,210,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-1.tif,1291,1554,121,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-2.tif,1632,1889,222,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1840,1518,208,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,474,1886,58,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,492,141,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,531,4,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-1.tif,252,2471,33,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-2.tif,300,1361,29,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-3.tif,371,1225,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,349,1572,49,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,389,1111,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,465,1028,47,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-1.tif,372,2074,43,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-2.tif,405,1761,51,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-3.tif,200,1296,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-1.tif,291,96,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-2.tif,378,60,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-3.tif,424,25,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-1.tif,370,134,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-2.tif,530,8,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-3.tif,616,14,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-1.tif,31,385,1,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-2.tif,27,1500,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-3.tif,23,2375,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-1.tif,308,19,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-2.tif,396,13,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-3.tif,431,17,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-1.tif,308,36,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-2.tif,389,58,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-3.tif,488,61,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-1.tif,205,1451,30,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-2.tif,312,1484,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-3.tif,392,1107,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,947,73,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,1157,478,74,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,1410,169,56,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-1.tif,848,233,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-2.tif,1181,98,25,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1441,119,40,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-1.tif,1918,79,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-2.tif,2601,103,35,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-3.tif,3113,152,47,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,2438,71,21,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,3037,102,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,3435,164,54,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-1.tif,744,32,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-2.tif,1100,103,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-3.tif,1371,398,73,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,262,592,69,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,323,867,114,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,412,1182,152,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-1.tif,638,780,203,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-2.tif,862,1180,289,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-3.tif,1095,1626,389,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,146,16,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,197,84,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,189,275,42,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-1.tif,236,301,71,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-2.tif,302,449,91,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-3.tif,273,570,98,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,71,120,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,75,185,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,88,180,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-1.tif,122,219,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-2.tif,120,240,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-3.tif,141,224,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,209,222,41,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,223,274,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,229,275,45,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-1.tif,254,363,68,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-2.tif,292,516,96,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-3.tif,322,590,101,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-1.tif,162,200,35,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-2.tif,236,290,54,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-3.tif,256,396,67,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-1.tif,82,147,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-2.tif,136,178,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-3.tif,385,231,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-1.tif,730,970,112,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-2.tif,959,1349,154,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-3.tif,1105,1849,202,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-1.tif,966,1294,156,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-2.tif,1220,1677,255,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-1.tif,572,1033,120,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-2.tif,878,1400,178,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-3.tif,1140,1766,260,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-1.tif,435,492,65,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-2.tif,508,550,67,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-3.tif,554,691,94,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,219,314,27,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,314,387,45,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,393,466,57,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-1.tif,189,425,32,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-2.tif,295,371,50,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-3.tif,384,499,61,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,236,355,44,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,327,477,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,433,580,78,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-1.tif,157,122,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-2.tif,90,209,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-3.tif,129,224,14,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-1.tif,517,33,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-2.tif,666,28,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-3.tif,760,40,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-1.tif,265,849,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-2.tif,366,136,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-3.tif,400,194,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-1.tif,203,141,20,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-2.tif,272,225,27,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-3.tif,329,244,27,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-1.tif,140,151,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-2.tif,171,29,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-3.tif,213,27,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-1.tif,140,257,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-2.tif,182,246,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-3.tif,238,25,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-1.tif,164,611,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-2.tif,220,350,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-3.tif,255,523,32,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-1.tif,782,27,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-2.tif,1053,66,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-3.tif,1255,86,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-1.tif,639,41,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-2.tif,763,64,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-3.tif,905,31,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-1.tif,372,78,25,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-2.tif,453,225,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-3.tif,558,210,36,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-1.tif,363,95,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-2.tif,490,128,28,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-3.tif,672,123,34,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-1.tif,149,337,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-2.tif,192,424,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-3.tif,187,490,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-1.tif,61,120,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-2.tif,80,297,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-3.tif,97,125,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-1.tif,302,685,120,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-2.tif,326,768,120,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-3.tif,274,729,94,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-1.tif,336,373,99,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-2.tif,530,637,167,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-3.tif,714,952,234,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-1.tif,163,267,36,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-2.tif,268,417,76,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-3.tif,369,575,100,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-1.tif,165,347,72,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-2.tif,261,457,93,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-3.tif,253,521,95,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-1.tif,702,770,140,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-2.tif,918,1064,208,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-3.tif,1084,1250,246,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-1.tif,361,629,85,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-2.tif,515,852,131,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-3.tif,665,1127,185,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-1.tif,444,764,137,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-2.tif,662,966,195,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-3.tif,740,1137,215,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-1.tif,466,614,113,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-2.tif,699,900,178,0,0,0,0,0,4,4,0.125,microns
