Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - CONTRA-C-3.tif,1512,398,58,0,0,0,0,0,4,4,0.125,microns
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - IPSI-C-1.tif,769,214,23,0,0,0,0,0,4,4,0.125,microns
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - IPSI-C-2.tif,914,210,33,0,0,0,0,0,4,4,0.125,microns
Output\8-5-5-WT-MCSham-Glua2-Vglut1_lif - IPSI-C-3.tif,1088,240,40,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-1.tif,331,399,37,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-2.tif,474,542,64,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-B-3.tif,534,644,76,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-1.tif,447,494,44,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-2.tif,594,787,83,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - CONTRA-C-3.tif,780,974,94,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-1.tif,811,850,106,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-2.tif,1006,1143,127,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPS-B-3.tif,1076,1817,170,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-1.tif,557,812,73,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-2.tif,795,1099,117,0,0,0,0,0,4,4,0.125,microns
Output\8-5-6-KO-MCPTS-GluA2-VGlut1_lif - IPSI-C-3.tif,887,1416,140,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-1.tif,2026,2494,369,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-2.tif,2681,3314,571,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - CONTRA-C-3.tif,3309,4127,843,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-1.tif,429,964,48,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-2.tif,628,1435,89,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-A-3.tif,782,1977,130,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-1.tif,447,819,36,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-2.tif,550,1228,63,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-B-3.tif,651,2034,88,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-1.tif,1408,1810,215,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-2.tif,1902,2704,373,0,0,0,0,0,4,4,0.125,microns
Output\8-5-7-WT-MCPTS-GluA2-VGlut1_lif - IPSI-C-3.tif,2369,3328,522,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,2270,892,133,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,2843,1087,193,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,3160,776,177,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-1.tif,898,1554,87,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-2.tif,1166,1889,170,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1334,1518,146,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,271,1886,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,276,141,1,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,304,4,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-1.tif,139,2471,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-2.tif,158,1361,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - B-IPSI-3.tif,215,1225,19,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,177,1572,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,206,1111,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,252,1028,33,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-1.tif,207,2074,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-2.tif,226,1761,29,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-3-GluA2-Vglut1_lif - C-IPSI-3.tif,99,1296,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-1.tif,199,96,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-2.tif,266,60,17,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-CONTRA-3.tif,314,25,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-1.tif,285,134,12,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-2.tif,385,8,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - A-IPSI-3.tif,475,14,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-1.tif,15,385,0,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-2.tif,17,1500,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-CONTRA-3.tif,14,2375,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-1.tif,207,19,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-2.tif,285,13,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - B-IPSI-3.tif,314,17,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-1.tif,215,36,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-2.tif,292,58,14,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-CONTRA-3.tif,355,61,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-1.tif,130,1451,21,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-2.tif,198,1484,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-3-5-GluA2-Vglut1_lif - C-IPSI-3.tif,255,1107,23,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,689,73,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,872,478,64,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,1084,169,47,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-1.tif,608,233,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-2.tif,905,98,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1128,119,37,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-1.tif,1592,79,22,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-2.tif,2159,103,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - B-IPSI-3.tif,2619,152,43,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,1943,71,20,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,2462,102,34,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,2758,164,50,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-1.tif,578,32,8,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-2.tif,915,103,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-3-7-3-GluA2-Vglut1_lif - C-IPSI-3.tif,1121,398,65,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,199,592,57,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,255,867,99,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,338,1182,141,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-1.tif,525,780,182,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-2.tif,725,1180,258,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - B-IPSI-3.tif,881,1626,343,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,101,16,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,142,84,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,131,275,28,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-1.tif,178,301,63,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-2.tif,225,449,81,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-1-GluA2-Vglut1_lif - C-IPSI-3.tif,201,570,78,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,45,120,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,53,185,4,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,63,180,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-1.tif,77,219,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-2.tif,78,240,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - A-IPSI-3.tif,88,224,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,149,222,38,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,162,274,45,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,172,275,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-1.tif,193,363,60,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-2.tif,214,516,74,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - B-IPSI-3.tif,239,590,80,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-1.tif,130,200,31,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-2.tif,192,290,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-CONTRA-3.tif,199,396,56,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-1.tif,45,147,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-2.tif,77,178,14,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-2-GluA2-Vglut1_lif - C-IPSI-3.tif,235,231,29,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-1.tif,539,970,88,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-2.tif,713,1349,126,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-CONTRA-3.tif,820,1849,154,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-1.tif,676,1294,121,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - A-IPSI-2.tif,864,1677,201,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-1.tif,390,1033,83,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-2.tif,635,1400,147,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-CONTRA-3.tif,846,1766,213,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-1.tif,342,492,60,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-2.tif,368,550,59,0,0,0,0,0,4,4,0.125,microns
Output\MC-4-6-4-GluA2-Vglut1_lif - B-IPSI-3.tif,408,691,74,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-1.tif,164,314,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-2.tif,232,387,39,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-CONTRA-3.tif,292,466,49,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-1.tif,124,425,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-2.tif,211,371,36,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - A-IPSI-3.tif,276,499,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-1.tif,153,355,34,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-2.tif,230,477,48,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-CONTRA-3.tif,304,580,61,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-1.tif,110,122,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-2.tif,61,209,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-2-GluA2-Vglut1_lif - B-IPSI-3.tif,89,224,12,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-1.tif,361,33,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-2.tif,478,28,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-CONTRA-3.tif,564,40,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-1.tif,171,849,18,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-2.tif,242,136,2,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - A-IPSI-3.tif,261,194,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-1.tif,147,141,15,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-2.tif,201,225,23,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-CONTRA-3.tif,236,244,24,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-1.tif,97,151,11,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-2.tif,129,29,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - B-IPSI-3.tif,157,27,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-1.tif,94,257,7,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-2.tif,129,246,19,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-CONTRA-3.tif,166,25,10,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-1.tif,114,611,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-2.tif,166,350,20,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-6-GluA2-Vglut1_lif - C-IPSI-3.tif,180,523,26,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-1.tif,616,27,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-2.tif,816,66,16,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-CONTRA-3.tif,962,86,19,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-1.tif,431,41,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-2.tif,531,64,9,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - A-IPSI-3.tif,652,31,6,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-1.tif,285,78,21,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-2.tif,361,225,36,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-CONTRA-3.tif,442,210,30,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-1.tif,254,95,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-2.tif,381,128,27,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-7-GluA2-Vglut1_lif - B-IPSI-3.tif,502,123,29,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-1.tif,99,337,13,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-2.tif,119,424,14,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-CONTRA-3.tif,117,490,19,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-1.tif,45,120,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-2.tif,59,297,5,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - A-IPSI-3.tif,67,125,3,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-1.tif,231,685,107,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-2.tif,242,768,101,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-CONTRA-3.tif,204,729,84,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-1.tif,258,373,86,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-2.tif,424,637,150,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - B-IPSI-3.tif,572,952,210,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-1.tif,114,267,28,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-2.tif,180,417,58,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-CONTRA-3.tif,248,575,82,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-1.tif,120,347,61,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-2.tif,180,457,72,0,0,0,0,0,4,4,0.125,microns
Output\MC-6-4-8-GluA2-Vglut1_lif - C-IPSI-3.tif,171,521,70,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-1.tif,521,770,116,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-2.tif,693,1064,182,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-CONTRA-3.tif,794,1250,207,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-1.tif,282,629,74,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-2.tif,411,852,117,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - A-IPSI-3.tif,525,1127,155,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-1.tif,325,764,120,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-2.tif,459,966,154,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-CONTRA-3.tif,532,1137,174,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-1.tif,335,614,94,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-2.tif,487,900,139,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - B-IPSI-3.tif,635,1151,188,0,0,0,0,0,4,4,0.125,microns
